"fips","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019"
1037,137301,140972,136869,145850,157992,179747,171299,160828,168926,162473,167501,161870,179602,173496,180487,187210,185047,191560,202546
1039,770823,833766,803501,898190,901542,956100,985796,983012,1006744,1066211,1042397,1115077,1180349,1205086,1222913,1221217,1257419,1279032,1283429
1041,216576,209730,233725,274981,312435,331051,318153,318656,305356,361810,360821,415398,446086,422443,444383,405783,438238,453894,462069
1043,1621868,1626654,1725973,1939807,2035387,2096468,2068226,2076964,2083819,2162156,2181436,2317220,2520730,2563808,2734390,2742459,2807138,2887628,2910219
1045,1469267,1566539,1667589,1834699,2098561,2277884,2360643,2522901,2643283,2820514,2760078,2776547,2849232,2727728,2839061,2828346,2836430,2884874,2997937
1047,1011822,995479,988902,1080987,1146007,1229836,1215190,1181328,1179804,1183828,1218914,1255691,1307246,1320938,1216219,1250639,1267112,1306799,1368839
1049,1392917,1420164,1455372,1595491,1560035,1682113,1680756,1658026,1612695,1645898,1512303,1604667,1806098,1833467,1938704,1847756,2009009,2103214,2081054
1051,872033,951665,1028531,1152359,1218358,1289821,1368866,1396839,1459549,1522526,1530673,1567279,1663035,1660450,1725677,1784998,1843878,1905416,1968275
1053,878554,869635,900102,1017729,1158841,1230157,1316520,1371193,1213534,1236376,1248511,1238072,1288274,1274907,1196880,1195676,1250434,1315032,1353040
1055,2055972,2139593,2190737,2359677,2417794,2496073,2549349,2603196,2626375,2695319,2753803,2804122,2852227,2896115,3031903,3101279,3162568,3262625,3348964
1057,302769,288741,298475,322236,335117,347601,340779,438286,430849,498661,472204,458457,422272,345795,359205,366260,353331,369250,386218
1059,602688,598797,631218,714189,741056,729424,762864,763147,749923,795979,868435,874705,926596,879940,902925,903616,980674,1037482,1049427
1061,358919,367775,380321,401379,423874,440295,476306,484114,473553,481640,460660,472030,510088,510541,535590,540564,530829,547413,589539
1063,207073,227450,246858,281062,302594,320241,324435,280901,272254,275412,328752,287090,295250,285313,257499,242224,224580,235709,264592
1065,207315,224260,256390,280951,287649,320454,299907,294659,282662,298972,303422,304502,315280,305223,306879,318577,307370,295003,308856
1067,258360,285661,277509,294989,319627,337031,325614,326124,312044,307648,329665,320920,359101,354378,381222,391085,422347,439728,464128
1069,2997773,3199423,3323355,3536580,3678154,3895825,4001702,3918948,3941315,3989588,4050041,4200112,4479850,4674234,4839500,5091379,5342577,5528003,5714343
1071,1221859,1274227,1288255,1452581,1522853,1613456,1630750,1576411,1453843,1516993,1484799,1553991,1593275,1614546,1548464,1497868,1526982,1578310,1603386
1073,28978785,30372125,31186291,33892848,35658236,36214508,36970382,38111988,36182960,37077369,39047592,40215059,40187166,40801267,41583639,42251539,43598785,45943341,47401978
1075,281445,270961,264597,293067,317826,324362,325055,317931,286586,293010,311232,322889,334840,332004,333996,339570,356077,373607,393749
1077,1712780,1736421,1790372,1939883,2036479,2169623,2219561,2222435,2333280,2338378,2413129,2493336,2583440,2543384,2563999,2568714,2641083,2736747,2845784
1079,537838,546492,659925,863866,587965,585378,733563,749854,867236,857270,818017,795551,720198,619588,537234,507741,528585,554929,592912
1081,2342754,2515630,2681056,3037813,3242008,3475138,3720303,3765592,3849931,3958742,4361023,4616562,4811909,4969230,5330076,5573428,5758681,5944719,6139434
1083,1852308,1960799,2118315,2232787,2318924,2548682,2573964,2570480,2571643,2660591,2807681,2973034,3067307,3198868,3311204,3395383,3560828,3616204,3782638
1085,279174,242789,294316,338260,326372,374440,405044,372712,386396,446583,495724,441713,452220,452607,418438,420909,433142,442639,445003
1087,328095,325306,336984,379003,393787,426343,442510,456806,466993,456118,480528,481808,515776,492490,493212,523654,549110,565542,591411
1089,11165253,11752298,12433214,13611688,14600201,15406643,16351908,17163960,17919013,18848449,19308613,19546170,20122495,20574942,21375873,22172440,23060929,24367527,25685120
1091,486404,500403,504364,557038,600021,648271,645197,619734,657116,674889,652708,668706,695348,712218,711504,730386,716101,756924,796000
1093,610429,628227,626687,723194,790357,834824,814188,764917,765590,767588,759786,793948,836587,826922,865217,862023,889395,946987,963606
1095,1996672,2035537,2100237,2322515,2404750,2470730,2583133,2550502,2509853,2574583,2625014,2781365,2930209,2916439,3066852,3176623,3336808,3489028,3611518
1097,11273666,11574166,12003345,12737258,13779078,15081254,15588505,16210471,16203279,16637906,17471487,17639953,17966250,18394114,18445474,18792229,19268977,20248704,20740796
1099,642738,623155,640274,732592,792210,864934,817673,801482,760408,744733,704183,669390,709620,734591,749540,695034,726641,774300,807742
1101,8684190,9072490,9439461,9990963,10658414,11176188,11356118,11523333,11310019,11645422,11885660,12093404,12374871,12493086,13038105,13468686,13639635,13969922,14470534
1103,3209981,3225094,3446857,3901724,3994385,4353307,4492625,4431261,4361221,4482682,4466469,4576025,4700225,4937275,5113201,5396992,5504064,5846654,6109280
1105,143111,143846,158047,164239,185015,201996,204339,218125,207380,231926,221249,229076,244477,217005,212221,217825,217899,216104,235527
1107,280043,279487,286451,324287,344421,326133,344653,330168,349210,353898,321767,340364,426276,435287,413283,410348,413756,433006,437726
1109,674780,721530,770766,873930,923070,993628,1059257,1112329,1087442,1182930,1150282,1171555,1178063,1246452,1312202,1339739,1374919,1395631,1402060
1111,319741,345781,347176,403889,405907,417176,429431,407716,396277,415796,378296,393176,478711,488312,497383,473111,495295,515202,508639
1113,896620,886399,857136,943680,975111,1069370,1080783,1086450,1167513,1231375,1246202,1273019,1350952,1364707,1389383,1431514,1483448,1550763,1580339
1115,956816,1012866,1046800,1143181,1211374,1287168,1378009,1385427,1337825,1405668,1495112,1641381,1737252,1766914,1808695,1858080,1917077,1998598,2080921
1117,4139726,4460878,4844550,5338294,6284313,6826155,7679138,7634591,7387718,7539962,7808293,8166851,8602206,9139982,9980432,10276862,10821422,11323414,11558142
1119,231394,235388,242046,259254,277168,285170,301405,276273,294758,314915,331527,354935,364577,357684,336802,343564,338908,345085,360977
1121,1772025,1926669,2204727,2622278,2830147,2824294,2707088,2552384,2190128,2433515,2553714,2697256,2854649,2906193,3022401,3196751,3196932,3348725,3403531
1123,772445,739468,804205,922504,1023628,938729,948712,947057,909391,1028575,1097359,1159464,1149714,1230162,1300125,1357117,1319995,1361285,1457366
1125,5211074,5521088,6086637,6777343,7544800,7803111,8526239,8497360,7529647,8115639,9407275,9256781,9403383,9221949,9099432,9190809,9903435,10641484,10904237
1127,1233036,1291505,1409909,1509614,1622304,1683059,1721900,1778664,1797767,1876686,1847334,1806278,1871473,1903507,1963960,1988485,2002572,2167739,2014641
1129,572250,511537,542521,600684,573947,667416,740507,705217,777008,846167,828664,756663,808892,898556,823404,862451,871102,888229,931529
1131,295761,290831,270898,319777,339839,378247,370267,347119,398918,378707,353849,350432,386442,387500,391607,418676,419482,452792,466612
1133,536786,540315,529795,597333,630477,651777,623176,580081,542383,598158,607373,624601,680803,677609,686077,696566,727833,768010,814875
2013,131609,104208,123719,155272,157897,158937,178009,195691,209556,129789,118698,123080,140714,144031,218679,246065,245895,223385,242978
2016,236516,248594,289817,309104,397961,356620,344598,323768,320479,306846,336190,368757,393283,408867,423529,443860,431872,444160,459296
2020,12366029,12722689,13373498,14008177,15042208,15670273,16478866,17769925,18511299,19737506,20440588,20739537,20705137,21163433,22045385,22182364,22293757,22988337,23604109
2050,386943,438686,467221,477962,488880,454314,466160,467760,512647,552364,608218,639993,664808,672883,693383,706844,721254,760014,786424
2060,63942,64924,78304,82445,96917,105759,115436,109131,115128,116071,113196,112924,123085,126838,123513,131975,133434,150265,155290
2068,123028,126935,126216,143493,154485,164778,172490,204928,202640,196800,188940,193419,247370,260338,254300,246513,263770,276490,286407
2070,161962,169859,174069,170106,181774,180443,184352,189347,210392,228779,231189,239829,246901,262817,264493,269257,274076,284148,295965
2090,3968679,3500937,3644461,3840901,4438848,4865846,5170649,5769400,5686472,5969384,5737156,5559955,5466301,5536407,5523274,5585807,5686025,5957242,5977140
2100,56149,57412,58212,65124,69584,75581,77440,76996,81051,84825,84102,85300,92924,93793,100513,101352,108497,118651,124318
2105,NA,NA,NA,NA,NA,NA,NA,55450,55355,61850,66214,71599,77839,80231,83192,79049,85214,92331,97851
2110,1316957,1323392,1397760,1480231,1579680,1819629,1977240,1921911,2024221,2206383,2303217,2332221,2348443,2383790,2306661,2354161,2486608,2558241,2558095
2122,1664471,1700611,1930457,2143442,1948569,2223083,2376455,2383014,2371911,2547568,2634749,2643475,2819716,3113958,2935588,2632661,2741406,2998444,3028921
2130,544248,542450,561869,568281,607076,635789,700446,731329,773594,783126,812180,836354,862217,874400,909765,910839,915544,947437,989501
2150,466850,471793,502609,519892,540287,551223,573564,597213,644669,686581,722980,755159,785719,802035,797408,769403,798817,816738,840158
2158,77853,82396,92281,95853,96275,97594,106479,112172,121578,125315,135072,144050,143975,157413,153399,163462,159431,167190,181696
2164,50345,53433,49486,52154,53163,64253,126305,84033,69600,71720,76460,81826,85045,87031,86492,86131,97579,106954,110912
2170,970977,1094943,1199487,1303317,1426867,1511632,1588165,1670675,1794193,1950304,2086196,2179262,2236143,2324891,2475804,2504453,2496953,2623364,2831292
2180,228402,251385,263400,280693,288571,279112,344173,387344,334628,397838,417755,397964,405599,425066,434031,412179,452839,469066,486212
2185,3655151,4278543,4950116,6677738,9569555,12049178,14240033,18497963,12581996,13461977,15772117,15963029,14059723,12009710,6290119,5349266,6633136,7311880,6191232
2188,339418,290907,321823,357267,407788,561365,657293,576452,589357,698692,706799,603079,601277,609950,521146,539183,653754,680552,674572
2195,NA,NA,NA,NA,NA,NA,NA,NA,152202,168957,186260,189277,181374,179310,181576,173211,174478,186447,197499
2198,NA,NA,NA,NA,NA,NA,NA,NA,165093,180444,193554,202173,226809,232576,214647,220802,235506,253436,267943
2201,109904,128071,122550,131945,133979,132928,156635,144075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2220,296018,306469,326541,329562,346795,361082,369167,377689,402401,439154,462501,498263,524324,515339,512860,479851,489009,519479,538475
2230,NA,NA,NA,NA,NA,NA,NA,66645,67599,75663,75933,92755,94261,91540,85516,97474,103786,105163,113667
2232,90457,101459,92519,90703,98867,109153,134397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2240,239856,173157,195993,213469,313428,511561,688970,638940,680792,762473,761344,609254,597494,581441,503610,544054,629498,636095,609102
2261,408516,966048,1025097,1081339,932569,1055270,1221042,892437,595786,556008,540253,1537705,2060421,2225190,2208315,2123849,2015781,2170410,2268843
2275,NA,NA,NA,NA,NA,NA,NA,NA,62337,70753,74297,78203,84783,88437,88248,93287,92847,99158,95995
2280,207276,222078,201590,190251,197281,213468,237607,205603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2282,20993,21533,21935,24568,25665,27246,32868,30960,29532,31879,32850,36690,48578,47335,41558,30084,29169,31687,34860
2290,272805,190492,198689,194569,193719,220989,283807,278142,285116,348690,414912,402415,300990,251516,251087,278117,287074,316133,336800
4001,1624540,1613586,1714644,1714264,1834377,2025125,2140878,2382603,2519526,2736262,2825055,2731762,2800038,2700120,2707059,2712935,2812003,2923702,2900566
4003,2579945,2690400,2979017,3173717,3488874,3821164,4183114,4279718,4387577,4574454,4622536,4472156,4430186,4417945,4584473,4750530,4754456,4919666,5220287
4005,3771705,3900828,4087149,4364497,4759476,5242661,5802447,5761551,5695062,5935870,6390245,6175325,6594153,6729514,7029881,7249923,7781008,7951877,7887058
4007,933074,945890,983447,1061936,1198387,1496975,1717312,1682108,1689606,1842377,2079522,1921593,2063776,1942283,1741852,1675241,1851086,1933238,2052544
4009,392990,424256,466858,492250,540695,640302,789826,726397,679446,725000,793254,880660,756364,796456,797203,929080,1071529,1153239,1278684
4011,422249,407246,467366,601398,938469,1271569,1400017,1702231,1268639,1476353,1728628,1520174,1533546,1721329,1325747,1217831,1634378,1666170,1765019
4012,359331,377148,416644,481488,524681,557806,633155,684200,587090,558453,622514,593446,632588,602514,693497,690055,708704,737246,792372
4013,120941058,126642328,136082507,145832667,162628455,175993875,183674211,179927192,167349227,169134511,175982636,185901777,191324175,199252341,211268000,222031134,233282039,249157406,263652777
4015,2876805,3212086,3392795,3769560,4156029,4599886,4853041,4689818,4435782,4439825,4480837,4514684,4707015,4915133,5098948,5303907,5296520,5565876,6005148
4017,1965869,2050236,2213272,2264061,2556600,2810855,3023546,2992651,3011587,2965257,3124650,3102408,3029114,3007018,2963505,2922240,3144552,3307894,3478895
4019,24879407,25348095,27304541,27694888,30114034,32312858,34607444,35248178,33824245,34876663,35401144,36578145,36915823,37870714,38711780,40871950,43587907,45993409,48387560
4021,3025875,3322598,3604956,3849026,4292697,4993054,6028356,6123928,5865716,5957211,6649750,6694332,6594185,6972750,6990928,7250357,7608100,8135557,8460999
4023,970128,987242,1134871,1113956,1209049,1253385,1345516,1407088,1358492,1464712,1536404,1558016,1587306,1614108,1686529,1748516,1936001,2033994,2111098
4025,3212455,3467691,3781534,4217014,4865547,5521108,5722759,5704642,5400774,5318845,5306519,5407372,5572683,5880126,6104406,6423848,6923210,7202605,7569941
4027,3525104,4085969,4135202,4759743,5125226,5613571,6323630,5950297,5691835,6119497,6337456,6016301,6466574,6429011,6911147,7278959,7755093,8036376,8556158
5001,564159,604715,676266,734433,699978,756659,745055,793950,872912,863596,878853,920500,1036034,996267,1033415,1073468,1026458,1048870,1090088
5003,628221,647292,641976,677890,717775,794957,812453,816673,813732,855327,891458,873300,900208,883011,867213,882875,857283,899026,933950
5005,777904,820937,830172,862760,938716,1000810,1052308,1096822,1062164,1092547,1111028,1078109,1111805,1176392,1228779,1266353,1364529,1453398,1546656
5007,5102038,5716462,6148978,6934285,7686189,7979481,8188251,8375724,8360232,8861274,9249314,9950604,10886445,11621285,12333862,12707130,13587187,14295679,14871854
5009,818885,854293,850366,927160,984508,1060425,1085368,1102560,1037853,1091027,1121992,1125766,1114139,1166736,1179377,1233159,1281541,1341731,1388315
5011,206907,220639,251286,279619,286641,271755,268210,250828,238434,275963,269496,300383,307293,319587,331475,330122,344353,366050,372746
5013,239376,248223,266976,292704,293330,318685,314514,375010,382740,358503,334429,269382,292119,316071,356028,357804,365968,372209,393105
5015,516402,558335,548561,613101,633707,671242,666988,661296,615759,658439,663455,673520,736680,815179,808777,784553,840849,863424,872556
5017,220944,217492,245180,258727,257669,253941,278079,263765,283851,291638,322537,347943,336611,279044,250640,286556,292070,293718,302565
5019,547603,548573,576420,594637,616511,618889,650123,710754,712936,692182,690239,695569,750542,742978,739781,753201,789279,847790,862641
5021,279149,297172,346334,342247,327813,341240,334898,350907,384489,382693,361330,380360,406315,352946,325358,321537,378980,370561,373390
5023,382755,432887,420140,445586,465297,489847,534511,587640,581307,738122,855543,812276,906013,1030617,820975,730493,746326,715093,725464
5025,85940,92576,86977,114357,113082,100526,114381,122450,106899,108223,84458,112092,123955,139778,144843,128724,137518,151955,124521
5027,531474,577403,601367,668312,715769,814892,856116,900298,753786,787333,857603,901993,911272,943495,891706,852808,903767,963341,971769
5029,410847,419807,420975,458825,471803,502853,614532,815075,751950,854352,957954,925899,1037284,1135901,892342,807966,812007,828516,784076
5031,2185714,2351565,2554175,2759620,2949415,3016150,3026741,3143351,3241711,3500395,3717455,3744984,3967400,3951002,4195128,4327904,4516136,4722638,4921447
5033,957755,995587,1066084,1154727,1248438,1355949,1359163,1379785,1393258,1496968,1496604,1528596,1573360,1596289,1591505,1599545,1641873,1684587,1743608
5035,1141012,1076936,1152261,1197491,1270643,1363560,1398084,1393401,1377972,1409772,1471260,1446071,1596569,1565715,1631316,1644489,1831827,1950070,1996479
5037,322206,315163,366832,435609,404764,434179,407163,407357,403271,408590,432076,452763,487864,464181,434077,439293,478311,456904,499891
5039,154071,160036,166054,176546,194349,191938,199355,199214,187472,193404,192027,196036,202740,211050,218507,225605,238273,244772,255812
5041,328581,330958,392469,386543,395109,399900,426554,442505,472932,514618,552353,531987,577491,520623,574231,606109,558116,566719,583406
5043,349638,360147,404440,433759,455008,460787,470322,484023,471243,518563,556558,576919,598423,585740,618629,645848,660102,660601,671635
5045,1886933,1990299,2069938,2265423,2417308,2770807,2975014,3109086,3184120,3424638,3584511,3652936,3631070,3697763,3678547,3666419,3709794,3881104,3930104
5047,299294,313729,349498,412625,443800,455977,471412,486975,396183,396659,407466,400057,434155,467315,453828,424735,427547,445695,450925
5049,106436,115519,122232,129884,137597,154952,159740,153516,161582,166621,173682,174351,170956,173908,169020,169966,176325,188046,208150
5051,1928011,2041704,2139009,2258111,2401334,2493969,2526816,2538532,2526602,2650566,2870775,2894331,2927055,2983561,3097970,3151472,3259494,3367953,3500689
5053,208374,222068,241747,253912,266511,282009,289725,282327,296984,307391,313197,333167,358032,383402,394879,406746,410046,435694,452963
5055,777766,835707,903003,969414,1089627,1236616,1374943,1331252,1033887,1122055,1243436,1339401,1357469,1315365,1382890,1369462,1396401,1439799,1482737
5057,526086,557510,565103,599089,568672,584904,571729,574744,585510,652711,672781,706714,850036,917986,879929,907021,998446,999273,982335
5059,488391,524124,527292,601029,643777,745952,743345,746381,736601,731970,742526,847750,835334,781951,894848,987411,1010277,1027198,1052828
5061,449148,484470,486496,534151,546013,526615,539720,540821,479517,478323,473121,511007,587914,636219,652427,630052,647398,665954,605494
5063,1288995,1296999,1373388,1465106,1566541,1567019,1564736,1580319,1605294,1736955,1712942,1696448,1799641,1856695,1664462,1779127,1832107,1976563,1902860
5065,181062,197667,213455,226279,227689,228358,230070,228671,220411,232233,239018,288941,303356,309337,298558,295167,298734,311790,313527
5067,344093,345760,384202,447447,431843,472884,476351,510615,482916,502616,513609,571343,612940,619738,595331,629331,662947,674564,702977
5069,2487218,2485576,2627351,2792441,2877160,3055694,2982488,3098714,3153166,3284702,3312364,3345613,3481025,3372504,3233974,3220147,3230587,3272039,3307945
5071,429561,483132,483821,538335,567470,592376,614436,620407,566012,596651,614375,628417,770700,774904,710147,677276,679633,696151,683240
5073,161891,154418,140351,161778,155922,157661,166903,171262,130141,125457,133706,175272,181387,191188,173068,157259,153783,153418,144137
5075,281173,301171,338255,340040,333642,367483,324742,338210,360393,366522,340143,389725,441613,471795,400075,434864,455035,467710,468472
5077,165297,142688,194633,191414,159131,193176,216996,204383,185649,198560,289252,229235,227044,182458,186904,182295,194985,188649,223906
5079,184989,181858,208648,229320,213356,213926,231312,212060,216384,225526,226187,254003,306786,262990,277709,264968,253929,258876,266600
5081,330189,388642,363614,420956,420888,472910,521680,633667,648371,546385,527920,549009,543033,531311,475256,512040,541895,581702,598119
5083,361049,379346,403373,475002,519682,525289,567968,586879,470875,487488,467661,514413,528985,575944,567829,531577,532864,564003,517413
5085,688273,702690,797614,882676,880146,972044,1012282,1020802,1076431,1093646,1084152,1137657,1239028,1239906,1245685,1255954,1307464,1337926,1358677
5087,206705,237508,251374,311857,300773,299397,283957,283593,270106,283564,266515,316441,338064,381246,387366,352611,381735,395942,364015
5089,196060,226213,224897,254418,274045,279784,304705,354690,330783,354678,384246,338700,373031,413346,596624,555055,580779,547946,613197
5091,956698,930390,928269,965745,1002775,1113051,1119373,1073429,1050948,1180871,1260572,1262939,1222585,1214925,1311389,1323108,1333068,1372508,1446957
5093,1519030,1598820,1534510,1701905,1643071,1932472,2002887,1912234,1470686,1690645,2204904,2236861,2098451,2033406,2010792,2164398,2243357,2493934,2669998
5095,152409,147873,174772,172514,175628,189977,179947,185710,179080,205679,235388,235852,271061,215668,184586,181978,197552,199676,219473
5097,110823,116488,116301,129513,130801,134781,146576,141682,134111,136546,135183,147727,149452,147439,142501,131089,130334,133933,142650
5099,156945,167153,178891,211882,233186,224877,210048,185438,160132,172376,193919,233922,256263,262251,274776,267519,252574,268502,272061
5101,67341,76364,78271,84187,94671,103587,104042,85258,85691,93338,94516,97316,96483,98599,111369,114160,121941,106268,118209
5103,428085,433178,446956,470157,490020,529244,541825,568685,562980,595525,619058,623626,655938,669053,657058,634496,644421,667090,685791
5105,88555,93021,95444,109995,106861,117736,126619,134780,133034,133644,130246,129238,137717,135086,153236,142603,153432,155396,153680
5107,425398,408772,461284,474444,453578,467516,514334,479219,486000,494627,569695,539861,596203,529329,536744,524762,537815,545463,590418
5109,187342,194319,195002,217412,231670,226900,245956,243627,223766,235029,211944,211761,220034,254380,259639,248365,249470,264300,262415
5111,415294,403932,488453,529338,532020,561436,530823,563977,559842,567611,556422,579347,622776,560748,553037,563174,640532,643493,678759
5113,360254,357742,360665,381876,398108,401867,415219,433618,413820,430556,418462,450068,476107,505476,519798,503179,527647,560084,548626
5115,1830627,1812485,1905773,2044006,2208609,2323613,2343702,2422110,2435579,2589146,2594740,2603056,2656408,2778075,2902766,2830248,2861743,2904354,2998000
5117,127132,122028,158728,173499,153490,162522,162064,194222,223386,195460,169018,187680,217174,214466,178348,181540,217579,196161,190168
5119,17224005,17956540,19045909,20101475,21803808,22533344,23778105,23767763,23537666,23296611,24046313,24545956,25304644,25890103,26753223,27211188,27686299,28783412,29745246
5121,260737,289369,325370,351757,330969,342691,347245,342246,354356,351822,347787,363200,388993,416990,392722,419974,461339,485027,496973
5123,552778,581656,589990,628180,622554,597044,594105,604934,645357,670159,725686,686579,767569,754881,744515,731293,750292,762886,796173
5125,1078111,1170748,1238101,1307817,1410242,1550794,1588279,1630129,1604528,1695711,1807646,1870275,1925855,2018323,2140918,2202436,2285971,2400941,2483841
5127,200261,213705,196238,207624,207450,240820,216799,219848,198669,215270,212597,229505,262676,277102,279499,265856,283233,298301,271523
5129,89883,99535,105519,113385,116378,130286,131310,121868,126482,136815,132351,131754,130927,133919,139532,148811,169629,175224,188234
5131,4343290,4561150,4844086,5236125,5563312,6035447,5988467,6047376,5577552,5837186,6116279,6127632,6037472,6047560,6129613,6230608,6373083,6637481,6775014
5133,350349,340470,384319,350935,358597,364650,391887,374043,366880,388909,352667,382566,435273,492910,512381,507449,497402,519671,468156
5135,206130,220558,229813,252346,254378,265247,271488,269497,268017,276682,287438,301756,322415,353885,377596,364254,370411,382681,360309
5137,157560,164578,168971,182251,192127,193925,206276,195820,186156,198161,192921,205059,204009,239488,244761,237932,259062,252795,256725
5139,1602182,1606205,1535423,1573929,1639456,1827106,1877258,1845293,1897745,2026015,2149816,2285002,2395483,3182168,2920959,2705350,2517325,2687045,2690071
5141,226026,231896,241503,249400,251101,278276,353446,603067,574638,684660,848024,737558,863446,929041,603221,509711,517318,492642,465595
5143,4987101,5330826,5788772,6585155,7170929,7368409,7183497,7165201,7049011,7455522,7630744,7990163,8637571,9117523,9753702,10302017,10832789,11255254,11428996
5145,1292723,1342883,1454234,1568006,1638508,1737208,1802232,2219917,2246033,2462586,2546659,2469661,2463809,2519247,2275387,2209445,2240519,2291686,2327269
5147,165343,146304,164916,167382,154357,162967,170737,193464,157563,177722,214228,243461,253061,224172,202724,199100,235983,231284,233724
5149,389266,411482,446268,505108,505043,485314,493107,508620,449137,456425,440999,469447,535498,580843,582195,569250,591394,618180,571768
6001,66992943,69145648,73217538,76417217,80189480,85607091,88299465,89588149,86904155,90033250,92823595,97203584,102651288,109296260,119856797,126100394,133468782,140288623,146210749
6003,57326,60721,63574,63468,67057,79973,87048,84328,82910,84889,96591,98033,100000,111008,119072,119011,116547,118241,133889
6005,951383,1105763,1231903,1324620,1362985,1498457,1509026,1473652,1447132,1428232,1443179,1398967,1491459,1578560,1665400,1744001,1823491,1901466,2067676
6007,5054764,5575241,6012097,6361775,6735922,7390572,7547686,7442456,7478000,7594704,7802664,7711583,8119398,8292752,8765121,9429548,10068365,10469296,11314675
6009,830163,911616,953385,987092,1011017,1150477,1135820,1095843,1077572,1140746,1173334,1090936,1113273,1281881,1378859,1530796,1598135,1598869,1879126
6011,633690,589210,810047,739405,761287,858014,938356,1260871,1310927,1203159,1361564,1248187,1380795,1188604,1462227,1445132,1374592,1655869,1678303
6013,44297311,43864476,46131347,50591063,60396509,64801182,65614473,78534982,62030122,60443614,59471228,61746098,62865096,68280818,69208294,67278334,73049286,78720034,80217242
6015,456282,484094,519521,573267,608476,770107,821131,837563,721046,733989,765181,762672,769608,797883,828437,862996,878225,911762,983181
6017,3997946,4455384,4650893,5045668,5342671,5967347,6022669,5938517,5738412,5833060,6018434,5940344,6248273,6630702,7069998,7690407,8240732,8646858,9302830
6019,21328160,23585256,25983514,27958827,29586707,32694534,33437189,33025734,33118655,34079616,35720696,35315551,37604735,39655788,41530645,43135475,45781155,47838637,50736641
6021,615048,621826,672339,735787,778233,792734,1028482,1090007,1057419,1025675,1072436,1043807,1168835,1057173,1073734,1140488,1133067,1291049,1367264
6023,3362142,3584804,3821791,4001076,4140405,4599942,4625960,4902031,4731439,5029352,5165619,5130410,5227096,5420505,5642896,5866863,6151528,6440305,6906095
6025,3772033,4533095,4436136,4546757,4969461,5597342,5885733,6810035,6303827,6431685,7170451,6921213,7489047,8031489,8561955,8381827,8666402,8667650,9334680
6027,678015,789942,790813,838869,857149,961100,972252,983733,1005223,1016680,1015432,1024042,1151293,1187801,1235164,1325129,1382763,1344268,1435942
6029,19598097,21876624,23973670,27832196,32407587,38755436,44427362,48058579,41372904,43360880,45318708,47559076,48212860,49238908,44260330,43109241,45892937,48734093,50261412
6031,3095312,3386118,3895920,4323489,4537702,4506136,5441194,5031663,4710893,4871435,5711347,5378069,5549191,6096096,6039700,6083737,6448532,6645763,7163683
6033,1095248,1283276,1323748,1388484,1434443,1768175,1838135,1777274,1648713,1662678,1707013,1741575,1794461,1990101,2030888,2120390,2085236,2342085,2532409
6035,644059,708977,759058,792554,844304,968212,1035426,1134148,1040354,1170291,1181406,1258456,1273526,1284078,1334996,1389240,1306212,1331951,1441448
6037,392137101,408655778,432678180,459726567,486053719,519410971,538325814,555858096,535265666,552228768,573273776,592432839,617665675,650900997,693677247,719254061,755617399,784709193,819446415
6039,2440065,2806417,2981649,3618494,3873024,4285379,4560854,4509224,4015532,4693311,4978331,5289625,5521365,5912729,5653491,6122107,6468415,6669130,7071620
6041,13023052,14118911,14795273,14605382,14970915,15571585,15601424,15751799,15521364,15856629,16437686,17172987,17973816,19289467,20580803,22753889,25199062,26599084,27489610
6043,373628,406253,425061,466605,514103,598603,612218,550133,559981,554067,621731,585907,595315,626682,658271,719176,781459,916095,1000996
6045,2291699,2461701,2532331,2530579,2643608,2976526,3035533,3123365,3146315,3272507,3135233,3194104,3331859,3494724,3688033,3823849,3956339,4186105,4475367
6047,4369943,4719277,5320705,6147188,6371404,6680896,7909623,7155570,6795457,6985034,7705641,7704366,8268420,9241128,9285603,9273118,10182068,10242532,10922271
6049,189558,241832,238355,240745,277344,308836,326937,371297,362253,353591,355399,336444,350891,371785,389311,398841,402779,413728,473141
6051,645002,726228,796051,802814,925077,893830,863453,884519,890279,934245,969689,924899,967800,998104,1033177,1092294,1222042,1181003,1347957
6053,15619341,16545212,17328431,16510396,17096950,19232288,19722919,19661543,20360049,20535152,20395490,21344927,23300215,24086389,25734854,26110455,27076262,28216017,29455388
6055,5595519,6015057,6175683,6210363,6698645,7038158,7380009,7479625,7577558,7464055,7520165,8162828,8724840,9514255,10344704,10761613,11074508,11286400,11816527
6057,2461947,2701111,2800931,2897734,3131024,3430817,3554684,3555445,3534662,3717439,3784997,3792663,3913506,4044427,4241535,4424759,4565821,4735076,5181790
6059,133987493,140046532,151905145,163455086,177013090,181942211,184121046,180218699,172151736,178503694,181345626,193612691,201731945,210750539,225178787,234053392,247314645,256981877,269229776
6061,10175371,11003852,12162055,13271831,14535185,15073500,14994039,14798880,14734451,14924105,15219014,16143073,16937330,17895851,19504256,20714795,21593906,23066409,24708238
6063,706228,787308,887361,903455,912654,1092815,986304,990218,977132,1023842,1080652,969371,941861,1019280,1027866,1114150,1264844,1215905,1461490
