"fips","region","division","internationalmig2010","internationalmig2011","internationalmig2012","internationalmig2013","internationalmig2014","internationalmig2015","internationalmig2016","internationalmig2017","internationalmig2018","internationalmig2019"
"37085","South","South Atlantic",62,52,415,269,263,300,205,115,105,29
"37087","South","South Atlantic",-2,-21,-25,-32,-25,-8,-17,-20,-20,-23
"37089","South","South Atlantic",12,-16,-15,-32,8,9,-23,-36,-21,-20
"37091","South","South Atlantic",13,36,28,32,30,35,34,36,36,36
"37093","South","South Atlantic",47,45,259,170,136,200,128,80,51,4
"37095","South","South Atlantic",3,-2,8,9,0,-3,-1,-1,-1,-1
"37097","South","South Atlantic",35,104,229,200,186,193,214,252,163,165
"37099","South","South Atlantic",15,57,65,22,47,99,75,58,116,81
"37101","South","South Atlantic",26,3,43,52,84,216,167,141,208,121
"37103","South","South Atlantic",2,3,12,10,3,3,0,-1,-1,-2
"37105","South","South Atlantic",11,15,52,32,85,83,92,92,81,56
"37107","South","South Atlantic",19,7,13,18,21,60,24,16,41,42
"37109","South","South Atlantic",2,-1,-4,-25,-5,58,45,49,53,40
"37111","South","South Atlantic",1,-8,10,23,27,52,31,15,39,39
"37113","South","South Atlantic",3,4,11,6,25,56,41,34,52,44
"37115","South","South Atlantic",3,-5,-2,2,10,24,11,10,18,19
"37117","South","South Atlantic",3,0,-2,-4,0,-1,-1,-1,-1,-1
"37119","South","South Atlantic",873,2695,3896,4417,4480,4906,5686,6265,4690,4335
"37121","South","South Atlantic",0,4,6,12,15,22,17,15,18,19
"37123","South","South Atlantic",0,-14,-7,-9,-14,2,-3,-8,-5,-4
"37125","South","South Atlantic",21,-16,98,107,100,140,125,100,46,78
"37127","South","South Atlantic",20,-7,15,39,39,45,46,46,34,31
"37129","South","South Atlantic",33,122,225,168,110,156,179,186,132,126
"37131","South","South Atlantic",-1,-5,4,8,16,24,10,10,7,7
"37133","South","South Atlantic",493,218,3002,1400,769,1529,697,76,-558,-2
"37135","South","South Atlantic",174,442,660,734,677,582,653,725,507,499
"37137","South","South Atlantic",1,-2,8,7,8,4,2,0,1,2
"37139","South","South Atlantic",30,23,110,85,77,80,63,57,36,34
"37141","South","South Atlantic",9,-14,7,19,17,6,12,16,14,-2
"37143","South","South Atlantic",0,1,2,2,-4,-7,-8,-8,-8,-8
"37145","South","South Atlantic",1,-13,-7,-6,-8,-4,-7,-5,-8,-8
"37147","South","South Atlantic",46,128,190,190,161,156,132,151,116,101
"37149","South","South Atlantic",0,-5,-5,0,-1,18,15,16,13,13
"37151","South","South Atlantic",1,1,26,51,34,81,52,32,47,48
"37153","South","South Atlantic",5,-15,5,-4,12,24,4,-2,2,3
"37155","South","South Atlantic",11,12,48,46,48,72,77,72,67,58
"37157","South","South Atlantic",6,-4,19,18,22,15,7,1,4,2
"37159","South","South Atlantic",10,-17,15,27,59,84,90,90,132,51
"37161","South","South Atlantic",6,5,20,15,8,-7,-3,0,-6,-6
"37163","South","South Atlantic",23,48,72,114,132,161,165,183,145,128
"37165","South","South Atlantic",4,11,20,12,19,17,17,18,13,13
"37167","South","South Atlantic",11,21,17,32,37,14,10,10,10,10
"37169","South","South Atlantic",1,-4,1,0,2,16,28,29,23,22
"37171","South","South Atlantic",15,6,-5,-7,23,84,48,32,65,40
"37173","South","South Atlantic",2,7,0,2,-1,-2,-3,-3,-3,-3
"37175","South","South Atlantic",4,-7,-7,5,2,1,-1,-3,-3,-3
"37177","South","South Atlantic",0,-1,0,1,2,1,1,1,0,0
"37179","South","South Atlantic",35,28,68,88,57,91,89,104,37,19
"37181","South","South Atlantic",-3,-14,-20,-4,12,48,42,37,43,32
"37183","South","South Atlantic",740,2252,3490,3646,3503,3725,4098,4447,3334,3165
"37185","South","South Atlantic",0,4,14,-8,-2,-5,-6,-7,-6,-6
"37187","South","South Atlantic",2,9,9,10,8,-7,-6,-7,-8,-8
"37189","South","South Atlantic",-1,-8,11,24,6,49,42,45,42,43
"37191","South","South Atlantic",77,104,442,362,332,405,281,235,186,214
"37193","South","South Atlantic",-1,-11,4,28,21,65,59,61,55,52
"37195","South","South Atlantic",13,42,72,88,66,77,86,78,90,77
"37197","South","South Atlantic",-4,-17,-10,-3,4,27,5,-5,18,18
"37199","South","South Atlantic",1,0,1,-1,0,-1,-1,-1,-2,-2
"38001","Midwest","West North Central",0,0,3,4,5,8,9,13,5,6
"38003","Midwest","West North Central",10,25,5,0,-6,-5,-6,-4,-6,-6
"38005","Midwest","West North Central",1,7,1,0,0,0,1,1,1,1
"38007","Midwest","West North Central",4,10,6,3,0,2,2,2,2,2
"38009","Midwest","West North Central",5,13,5,0,2,8,4,12,4,4
"38011","Midwest","West North Central",2,0,0,0,0,0,0,0,0,0
"38013","Midwest","West North Central",0,0,-1,0,0,1,0,0,0,0
"38015","Midwest","West North Central",8,19,-6,10,34,161,123,194,134,131
"38017","Midwest","West North Central",197,663,464,560,355,875,561,1190,414,416
"38019","Midwest","West North Central",0,-1,0,0,1,9,8,15,14,2
"38021","Midwest","West North Central",1,1,0,2,2,14,11,21,9,9
"38023","Midwest","West North Central",1,4,5,4,6,18,13,19,8,8
"38025","Midwest","West North Central",6,15,7,2,8,13,11,22,9,9
"38027","Midwest","West North Central",0,0,1,0,0,1,0,1,0,0
"38029","Midwest","West North Central",0,0,1,2,1,3,4,6,3,3
"38031","Midwest","West North Central",1,5,2,0,0,-2,-2,-2,-2,-2
"38033","Midwest","West North Central",0,0,0,0,0,0,0,0,0,0
"38035","Midwest","West North Central",82,193,207,181,109,253,138,295,34,61
"38037","Midwest","West North Central",0,2,3,3,2,1,1,1,0,0
"38039","Midwest","West North Central",0,0,0,0,0,0,0,0,0,0
"38041","Midwest","West North Central",0,0,0,0,0,1,0,0,0,0
"38043","Midwest","West North Central",0,0,0,0,0,2,1,-4,5,5
"38045","Midwest","West North Central",0,0,0,0,0,0,4,8,3,3
"38047","Midwest","West North Central",0,1,1,1,2,6,5,10,5,5
"38049","Midwest","West North Central",0,3,2,0,-1,0,0,0,0,0
"38051","Midwest","West North Central",0,1,3,1,0,0,0,0,0,0
"38053","Midwest","West North Central",3,-3,-2,2,-1,5,-6,-6,-6,-6
"38055","Midwest","West North Central",1,7,6,4,1,1,1,1,1,1
"38057","Midwest","West North Central",0,4,4,5,-1,-1,-4,-1,-4,-4
"38059","Midwest","West North Central",0,-2,-5,-10,7,61,67,80,123,3
"38061","Midwest","West North Central",0,-1,-1,1,1,22,20,24,29,29
"38063","Midwest","West North Central",0,1,0,4,1,4,12,-1,25,25
"38065","Midwest","West North Central",0,-1,0,0,0,0,0,0,0,0
"38067","Midwest","West North Central",2,6,9,6,14,28,17,34,14,14
"38069","Midwest","West North Central",0,0,0,0,0,0,0,0,0,0
"38071","Midwest","West North Central",1,9,10,10,0,17,24,43,19,19
"38073","Midwest","West North Central",0,-1,1,2,0,2,3,8,1,1
"38075","Midwest","West North Central",1,3,0,0,0,0,0,0,0,0
"38077","Midwest","West North Central",3,0,-4,-2,-10,-3,-6,5,-7,-7
"38079","Midwest","West North Central",3,1,0,1,0,0,1,1,2,0
"38081","Midwest","West North Central",0,2,0,3,5,8,5,14,3,3
"38083","Midwest","West North Central",0,0,0,0,0,0,0,0,0,0
"38085","Midwest","West North Central",0,1,1,0,0,2,2,4,2,2
"38087","Midwest","West North Central",0,0,0,0,0,0,1,1,1,1
"38089","Midwest","West North Central",19,48,24,32,33,76,51,125,32,33
"38091","Midwest","West North Central",0,0,0,0,0,0,0,0,0,0
"38093","Midwest","West North Central",6,1,0,2,17,32,16,35,11,8
"38095","Midwest","West North Central",0,0,0,0,0,4,4,-1,14,14
"38097","Midwest","West North Central",1,0,2,2,0,-1,3,5,4,4
"38099","Midwest","West North Central",1,4,11,19,12,23,18,32,17,13
"38101","Midwest","West North Central",75,44,384,250,191,383,279,398,94,117
"38103","Midwest","West North Central",1,1,4,3,4,2,1,2,1,1
"38105","Midwest","West North Central",1,-15,-21,-13,-11,33,39,89,45,23
"39001","Midwest","East North Central",-1,-5,2,4,14,8,10,8,5,5
"39003","Midwest","East North Central",12,51,34,18,-4,20,26,21,5,-8
"39005","Midwest","East North Central",8,46,89,92,100,123,105,86,54,56
"39007","Midwest","East North Central",10,45,46,64,54,80,91,89,125,-6
"39009","Midwest","East North Central",41,236,271,384,302,282,287,210,136,128
"39011","Midwest","East North Central",3,25,33,40,34,38,32,22,17,18
"39013","Midwest","East North Central",1,-6,-13,-18,-15,-3,-1,-3,-11,-12
"39015","Midwest","East North Central",0,-5,-7,-9,-2,-4,-6,-6,-8,-8
"39017","Midwest","East North Central",151,653,618,936,730,886,832,655,441,313
"39019","Midwest","East North Central",-1,0,0,6,2,1,1,1,-2,-2
"39021","Midwest","East North Central",3,20,21,11,3,8,10,7,3,3
"39023","Midwest","East North Central",26,76,40,24,25,73,75,67,30,23
"39025","Midwest","East North Central",30,65,97,116,70,148,150,105,58,38
"39027","Midwest","East North Central",4,10,11,12,8,13,22,25,7,3
"39029","Midwest","East North Central",11,-1,9,0,9,7,22,11,2,-1
"39031","Midwest","East North Central",1,1,7,14,11,2,9,7,5,4
"39033","Midwest","East North Central",0,-1,4,12,22,31,30,20,13,13
"39035","Midwest","East North Central",502,2626,2913,3927,3671,3952,3921,3172,2721,1220
"39037","Midwest","East North Central",3,-2,3,10,8,17,13,17,10,10
"39039","Midwest","East North Central",8,23,34,34,31,39,29,30,9,9
"39041","Midwest","East North Central",70,234,288,339,314,489,508,370,248,212
"39043","Midwest","East North Central",9,17,44,31,31,28,19,16,4,-6
"39045","Midwest","East North Central",20,80,152,204,157,203,231,171,131,118
"39047","Midwest","East North Central",3,1,8,17,13,21,12,11,6,4
"39049","Midwest","East North Central",930,4408,5267,7225,6175,7400,7441,5923,3877,3595
"39051","Midwest","East North Central",7,10,4,23,7,27,23,38,10,10
"39053","Midwest","East North Central",2,17,23,24,-5,41,40,26,14,16
"39055","Midwest","East North Central",11,28,31,55,51,46,45,33,24,24
"39057","Midwest","East North Central",77,266,564,632,513,640,529,366,177,209
"39059","Midwest","East North Central",0,-5,4,7,8,8,10,12,10,-1
"39061","Midwest","East North Central",308,1477,1706,2444,2132,2519,2418,1867,1224,1071
"39063","Midwest","East North Central",17,34,92,152,140,213,221,159,100,98
"39065","Midwest","East North Central",5,21,19,22,21,1,5,1,-1,-1
"39067","Midwest","East North Central",0,2,1,1,0,1,3,2,1,1
"39069","Midwest","East North Central",2,-3,5,7,-4,1,1,3,0,0
"39071","Midwest","East North Central",0,-3,4,15,11,12,6,0,-1,-1
"39073","Midwest","East North Central",1,5,5,2,3,7,7,6,3,3
"39075","Midwest","East North Central",2,3,-2,-4,1,1,1,-1,-2,-2
"39077","Midwest","East North Central",13,46,22,43,11,13,12,15,-4,-4
"39079","Midwest","East North Central",1,-3,-2,24,15,27,28,19,12,12
"39081","Midwest","East North Central",0,-13,-17,-8,-10,-11,-13,-22,-27,-27
"39083","Midwest","East North Central",4,-2,3,6,-4,4,-1,-3,-5,-5
"39085","Midwest","East North Central",40,121,191,350,284,384,344,289,205,69
"39087","Midwest","East North Central",-4,-26,-36,-26,-22,-18,-19,-22,-24,-24
"39089","Midwest","East North Central",13,56,132,127,135,153,150,108,56,57
"39091","Midwest","East North Central",1,8,12,28,23,8,8,5,-2,-2
"39093","Midwest","East North Central",80,369,473,574,562,592,574,530,610,108
"39095","Midwest","East North Central",93,305,390,587,456,633,608,494,265,182
"39097","Midwest","East North Central",8,43,52,55,35,52,38,38,16,12
"39099","Midwest","East North Central",47,200,220,291,300,283,304,297,350,22
"39101","Midwest","East North Central",6,4,-7,13,5,53,72,54,42,28
"39103","Midwest","East North Central",36,85,79,93,72,49,73,75,22,12
"39105","Midwest","East North Central",0,-1,-2,1,-5,-3,-1,-2,-3,-3
"39107","Midwest","East North Central",1,2,11,13,13,16,16,18,7,7
"39109","Midwest","East North Central",17,50,65,63,90,90,96,71,41,43
"39111","Midwest","East North Central",0,-1,1,-1,1,-3,-2,-2,-2,-2
"39113","Midwest","East North Central",219,784,989,1312,1057,1192,1223,1010,555,533
"39115","Midwest","East North Central",0,1,0,1,2,2,2,1,0,0
"39117","Midwest","East North Central",0,5,5,5,0,-6,-5,-6,-6,-6
"39119","Midwest","East North Central",7,30,41,77,70,94,80,58,41,43
"39121","Midwest","East North Central",0,2,6,2,0,-2,-2,-2,-2,-2
"39123","Midwest","East North Central",3,3,7,1,-2,-5,-5,-5,-5,-5
"39125","Midwest","East North Central",2,4,5,8,5,11,7,10,3,3
"39127","Midwest","East North Central",1,2,1,6,13,6,13,10,6,6
"39129","Midwest","East North Central",2,5,13,8,12,11,10,7,-1,-1
"39131","Midwest","East North Central",1,1,6,8,-1,-3,-2,-2,-2,-2
"39133","Midwest","East North Central",54,300,344,603,562,651,608,500,299,303
"39135","Midwest","East North Central",4,5,23,21,20,32,36,27,20,15
"39137","Midwest","East North Central",4,16,16,14,7,8,10,8,9,7
"39139","Midwest","East North Central",3,14,18,29,44,41,37,26,15,11
"39141","Midwest","East North Central",7,24,19,27,19,20,18,15,8,9
"39143","Midwest","East North Central",6,15,12,3,-1,16,15,13,5,2
"39145","Midwest","East North Central",7,22,26,50,31,30,23,15,7,8
"39147","Midwest","East North Central",10,39,43,49,50,81,73,51,36,34
"39149","Midwest","East North Central",8,43,54,103,62,82,73,58,34,34
"39151","Midwest","East North Central",46,117,150,202,88,161,143,107,26,27
"39153","Midwest","East North Central",167,829,859,1218,1073,1271,1273,1000,639,533
"39155","Midwest","East North Central",5,-18,-1,2,-5,11,14,10,6,-17
"39157","Midwest","East North Central",11,83,55,63,74,78,91,76,81,26
"39159","Midwest","East North Central",5,33,51,88,88,93,91,58,36,36
"39161","Midwest","East North Central",2,6,5,2,7,2,13,17,19,-1
"39163","Midwest","East North Central",0,-1,-1,0,0,0,0,0,0,0
"39165","Midwest","East North Central",67,297,386,571,474,514,521,372,231,187
"39167","Midwest","East North Central",2,-3,-2,18,26,35,37,33,9,10
"39169","Midwest","East North Central",8,84,109,163,115,116,105,83,47,47
"39171","Midwest","East North Central",2,-1,-6,-8,-5,-6,-5,-4,-6,-6
"39173","Midwest","East North Central",36,128,163,228,202,200,200,148,99,83
"39175","Midwest","East North Central",0,-1,-6,-1,14,10,12,14,24,-5
"40001","South","West South Central",0,0,4,2,3,9,5,3,3,3
"40003","South","West South Central",-1,-1,-1,-2,0,9,14,7,6,6
"40005","South","West South Central",2,9,4,8,6,14,4,2,3,3
"40007","South","West South Central",0,-2,2,3,11,12,20,13,12,12
"40009","South","West South Central",4,-2,-11,-7,7,7,5,0,3,3
"40011","South","West South Central",5,19,16,2,5,16,41,21,16,16
"40013","South","West South Central",3,10,28,-5,19,33,33,10,13,14
"40015","South","West South Central",-1,-6,14,16,25,58,94,59,45,46
"40017","South","West South Central",18,78,53,68,68,128,116,54,66,57
"40019","South","West South Central",13,31,11,10,16,43,23,8,4,4
"40021","South","West South Central",3,10,12,14,45,73,62,40,42,42
"40023","South","West South Central",0,-1,3,2,-1,0,0,0,0,0
"40025","South","West South Central",1,2,0,0,1,2,2,1,2,2
"40027","South","West South Central",114,647,630,639,621,844,487,287,356,369
"40029","South","West South Central",0,1,0,0,0,0,0,0,0,0
"40031","South","West South Central",153,371,860,420,263,467,208,61,-32,56
"40033","South","West South Central",0,1,4,0,-1,0,0,0,0,0
"40035","South","West South Central",1,3,3,4,5,4,3,1,0,0
"40037","South","West South Central",1,19,33,37,54,87,79,56,51,49
"40039","South","West South Central",8,37,37,22,66,87,111,62,55,55
"40041","South","West South Central",6,33,11,12,8,5,13,9,8,8
"40043","South","West South Central",0,2,1,5,11,14,22,14,8,8
"40045","South","West South Central",2,1,2,4,4,10,7,4,7,7
"40047","South","West South Central",49,277,258,150,115,133,215,141,156,147
"40049","South","West South Central",5,10,27,37,40,55,45,31,29,29
"40051","South","West South Central",8,48,49,71,45,35,33,26,24,24
"40053","South","West South Central",0,1,0,0,0,0,0,0,0,0
"40055","South","West South Central",0,-2,-2,0,-1,-2,-2,-2,-2,-2
"40057","South","West South Central",0,3,5,6,4,7,6,2,3,3
"40059","South","West South Central",1,18,27,29,45,28,32,24,22,20
"40061","South","West South Central",6,15,7,10,10,6,11,6,6,6
"40063","South","West South Central",-1,-1,5,2,6,4,5,4,3,3
"40065","South","West South Central",24,39,118,65,96,124,85,41,22,45
"40067","South","West South Central",0,1,2,1,3,2,1,1,1,1
"40069","South","West South Central",2,10,3,1,-4,0,2,1,1,1
"40071","South","West South Central",0,7,2,-5,1,3,16,-1,-2,-2
"40073","South","West South Central",-1,1,1,-3,12,13,39,16,9,9
"40075","South","West South Central",2,8,7,0,0,1,3,2,2,2
"40077","South","West South Central",0,-1,1,5,3,10,2,2,2,2
"40079","South","West South Central",9,38,55,56,79,63,55,35,39,39
"40081","South","West South Central",1,-10,0,1,3,8,9,5,3,3
"40083","South","West South Central",7,1,-10,0,6,13,14,5,0,1
"40085","South","West South Central",2,10,6,3,3,11,20,12,6,6
"40087","South","West South Central",2,25,19,12,11,13,14,10,9,9
"40089","South","West South Central",-1,5,2,4,30,68,96,79,90,89
"40091","South","West South Central",0,3,1,4,4,2,1,1,1,1
"40093","South","West South Central",-1,1,10,4,8,17,15,10,10,11
"40095","South","West South Central",5,26,13,7,17,10,17,8,5,5
"40097","South","West South Central",-1,-1,-1,2,8,18,14,9,11,11
"40099","South","West South Central",0,0,0,0,10,17,20,9,5,5
"40101","South","West South Central",9,38,30,-1,6,23,28,8,7,7
"40103","South","West South Central",0,-3,0,-1,2,3,2,2,2,2
"40105","South","West South Central",0,1,1,2,2,1,2,1,2,2
"40107","South","West South Central",1,13,2,5,9,12,7,3,5,5
"40109","South","West South Central",411,2264,2346,1947,2141,3007,2468,1322,1216,1315
"40111","South","West South Central",1,9,2,0,2,2,0,0,1,1
"40113","South","West South Central",14,27,13,2,5,8,14,10,8,6
"40115","South","West South Central",2,22,16,7,14,18,15,10,15,15
"40117","South","West South Central",2,6,4,5,9,5,5,5,4,4
"40119","South","West South Central",50,559,349,428,465,755,433,309,390,396
"40121","South","West South Central",6,11,-3,-1,5,5,8,5,3,3
"40123","South","West South Central",5,29,31,50,47,65,51,35,42,42
"40125","South","West South Central",4,32,24,33,20,33,35,19,19,20
"40127","South","West South Central",0,6,8,4,5,8,14,8,5,5
"40129","South","West South Central",0,4,-1,0,0,-1,-1,-1,-1,-1
"40131","South","West South Central",10,39,21,25,43,46,74,45,35,34
"40133","South","West South Central",1,3,2,3,8,7,4,3,1,1
"40135","South","West South Central",-1,3,12,15,25,42,38,20,22,23
"40137","South","West South Central",4,6,25,13,26,39,45,24,21,22
"40139","South","West South Central",28,170,71,63,67,105,124,68,60,61
"40141","South","West South Central",4,2,2,5,14,15,38,22,16,16
"40143","South","West South Central",181,1463,1102,1149,1526,2219,1963,1161,1206,1127
"40145","South","West South Central",2,10,22,16,39,57,53,33,38,36
"40147","South","West South Central",12,92,82,76,101,132,101,62,82,83
"40149","South","West South Central",1,0,0,0,3,5,6,4,3,3
"40151","South","West South Central",0,3,4,7,10,12,7,3,6,6
"40153","South","West South Central",3,10,12,19,31,53,46,29,22,22
"41001","West","Pacific",0,6,8,7,7,11,20,20,10,10
"41003","West","Pacific",94,601,417,321,500,472,937,558,324,331
"41005","West","Pacific",107,546,111,28,225,103,549,275,43,23
"41007","West","Pacific",11,45,43,7,9,2,16,4,-18,-12
"41009","West","Pacific",7,35,1,-2,8,8,17,4,-10,-8
"41011","West","Pacific",-3,40,47,31,34,-4,10,-3,-15,-15
"41013","West","Pacific",1,6,-3,2,-8,-10,-10,-10,-11,-11
"41015","West","Pacific",3,-14,-22,-22,-21,-24,-18,-22,-24,-24
"41017","West","Pacific",-8,-39,-63,-39,-6,-37,36,-1,-54,-52
"41019","West","Pacific",6,17,-10,-13,10,-21,28,-4,-25,-35
"41021","West","Pacific",0,0,1,1,0,1,1,1,1,1
"41023","West","Pacific",0,2,0,0,0,-2,-1,-2,-2,-2
"41025","West","Pacific",-1,-3,4,6,14,4,7,5,5,5
"41027","West","Pacific",7,18,-33,-29,13,-9,9,47,1,1
"41029","West","Pacific",6,117,-97,-126,-29,-60,65,66,-42,-41
"41031","West","Pacific",3,19,5,2,-10,-8,-6,-9,-10,-10
"41033","West","Pacific",5,-12,-33,-30,-19,-6,9,0,-28,-26
"41035","West","Pacific",5,19,-1,9,-8,-1,24,45,-5,-2
"41037","West","Pacific",0,0,0,-3,4,0,1,-1,-1,-1
"41039","West","Pacific",161,1106,510,252,610,418,984,554,227,230
"41041","West","Pacific",8,39,4,18,38,9,9,25,0,0
"41043","West","Pacific",20,57,-27,-43,-3,7,79,72,21,21
"41045","West","Pacific",4,-6,-31,-30,-12,-22,-9,8,-14,-14
"41047","West","Pacific",80,649,104,-17,123,1,355,392,44,17
"41049","West","Pacific",14,46,-1,-10,8,-3,12,36,12,12
"41051","West","Pacific",543,3836,1941,1819,3083,2512,5201,3125,1674,1654
"41053","West","Pacific",15,65,26,42,93,70,170,139,55,56
"41055","West","Pacific",0,2,-1,1,1,0,0,1,0,0
"41057","West","Pacific",5,38,6,10,0,-6,-8,-8,-13,-13
"41059","West","Pacific",-9,-2,-67,-64,15,-27,77,156,35,38
"41061","West","Pacific",7,42,4,8,15,17,37,26,11,11
"41063","West","Pacific",1,3,1,1,-1,0,0,0,0,0
"41065","West","Pacific",7,28,-15,9,-2,1,13,22,3,3
"41067","West","Pacific",447,2830,1362,1015,1929,1694,3945,2492,1208,1193
"41069","West","Pacific",0,0,0,0,0,0,0,0,0,0
"41071","West","Pacific",19,91,-4,17,80,4,45,13,-46,-45
"42001","Northeast","Middle Atlantic",5,13,27,18,64,86,160,41,76,54
"42003","Northeast","Middle Atlantic",541,2799,2557,3259,3721,3216,3843,3032,2540,2392
"42005","Northeast","Middle Atlantic",3,3,3,0,2,2,2,0,0,0
"42007","Northeast","Middle Atlantic",0,15,20,26,20,13,29,16,13,9
"42009","Northeast","Middle Atlantic",0,-2,0,7,9,4,14,7,8,4
"42011","Northeast","Middle Atlantic",221,1230,984,1195,1620,1619,1980,1769,2294,694
"42013","Northeast","Middle Atlantic",9,17,21,16,23,36,45,36,33,30
"42015","Northeast","Middle Atlantic",2,9,18,19,28,29,32,26,19,16
